timestamp_utc,temp_vc_halle3,temp_zentralgate,wind_vc_halle3,wind_zentralgate,winddir_vc_halle3_sin,winddir_vc_halle3_cos,winddir_zentralgate_sin,winddir_zentralgate_cos,is_weather_observed_hour
2025-10-02T01:00:00Z,,,,,,,,,0
2025-10-02T02:00:00Z,,,,,,,,,0
2025-10-02T03:00:00Z,,,,,,,,,0
2025-10-02T04:00:00Z,,,,,,,,,0
2025-10-02T05:00:00Z,,,,,,,,,0
2025-10-02T06:00:00Z,,,,,,,,,0
2025-10-02T07:00:00Z,,,,,,,,,0
2025-10-02T08:00:00Z,,,,,,,,,0
2025-10-02T09:00:00Z,,,,,,,,,0
2025-10-02T10:00:00Z,,,,,,,,,0
2025-10-02T11:00:00Z,,,,,,,,,0
2025-10-02T12:00:00Z,,,,,,,,,0
2025-10-02T13:00:00Z,,,,,,,,,0
2025-10-02T14:00:00Z,,,,,,,,,0
2025-10-02T15:00:00Z,,,,,,,,,0
2025-10-02T16:00:00Z,,,,,,,,,0
2025-10-02T17:00:00Z,,,,,,,,,0
2025-10-02T18:00:00Z,,,,,,,,,0
2025-10-02T19:00:00Z,,,,,,,,,0
2025-10-02T20:00:00Z,,,,,,,,,0
2025-10-02T21:00:00Z,,,,,,,,,0
2025-10-02T22:00:00Z,,,,,,,,,0
2025-10-02T23:00:00Z,,,,,,,,,0
2025-10-03T00:00:00Z,,,,,,,,,0
2025-10-03T01:00:00Z,,,,,,,,,0
2025-10-03T02:00:00Z,,,,,,,,,0
2025-10-03T03:00:00Z,,,,,,,,,0
2025-10-03T04:00:00Z,,,,,,,,,0
2025-10-03T05:00:00Z,,,,,,,,,0
2025-10-03T06:00:00Z,,,,,,,,,0
2025-10-03T07:00:00Z,,,,,,,,,0
2025-10-03T08:00:00Z,,,,,,,,,0
2025-10-03T09:00:00Z,,,,,,,,,0
2025-10-03T10:00:00Z,,,,,,,,,0
2025-10-03T11:00:00Z,,,,,,,,,0
2025-10-03T12:00:00Z,,,,,,,,,0
2025-10-03T13:00:00Z,,,,,,,,,0
2025-10-03T14:00:00Z,,,,,,,,,0
2025-10-03T15:00:00Z,,,,,,,,,0
2025-10-03T16:00:00Z,,,,,,,,,0
2025-10-03T17:00:00Z,,,,,,,,,0
2025-10-03T18:00:00Z,,,,,,,,,0
2025-10-03T19:00:00Z,,,,,,,,,0
2025-10-03T20:00:00Z,,,,,,,,,0
2025-10-03T21:00:00Z,,,,,,,,,0
2025-10-03T22:00:00Z,,,,,,,,,0
2025-10-03T23:00:00Z,,,,,,,,,0
2025-10-04T00:00:00Z,,,,,,,,,0
2025-10-04T01:00:00Z,,,,,,,,,0
2025-10-04T02:00:00Z,,,,,,,,,0
2025-10-04T03:00:00Z,,,,,,,,,0
2025-10-04T04:00:00Z,,,,,,,,,0
2025-10-04T05:00:00Z,,,,,,,,,0
2025-10-04T06:00:00Z,,,,,,,,,0
2025-10-04T07:00:00Z,,,,,,,,,0
2025-10-04T08:00:00Z,,,,,,,,,0
2025-10-04T09:00:00Z,,,,,,,,,0
2025-10-04T10:00:00Z,,,,,,,,,0
2025-10-04T11:00:00Z,,,,,,,,,0
2025-10-04T12:00:00Z,,,,,,,,,0
2025-10-04T13:00:00Z,,,,,,,,,0
2025-10-04T14:00:00Z,,,,,,,,,0
2025-10-04T15:00:00Z,,,,,,,,,0
2025-10-04T16:00:00Z,,,,,,,,,0
2025-10-04T17:00:00Z,,,,,,,,,0
2025-10-04T18:00:00Z,,,,,,,,,0
2025-10-04T19:00:00Z,,,,,,,,,0
2025-10-04T20:00:00Z,,,,,,,,,0
2025-10-04T21:00:00Z,,,,,,,,,0
2025-10-04T22:00:00Z,,,,,,,,,0
2025-10-04T23:00:00Z,,,,,,,,,0
2025-10-05T00:00:00Z,,,,,,,,,0
2025-10-05T01:00:00Z,,,,,,,,,0
2025-10-05T02:00:00Z,,,,,,,,,0
2025-10-05T03:00:00Z,,,,,,,,,0
2025-10-05T04:00:00Z,,,,,,,,,0
2025-10-05T05:00:00Z,,,,,,,,,0
2025-10-05T06:00:00Z,,,,,,,,,0
2025-10-05T07:00:00Z,,,,,,,,,0
2025-10-05T08:00:00Z,,,,,,,,,0
2025-10-05T09:00:00Z,,,,,,,,,0
2025-10-05T10:00:00Z,,,,,,,,,0
2025-10-05T11:00:00Z,,,,,,,,,0
2025-10-05T12:00:00Z,,,,,,,,,0
2025-10-05T13:00:00Z,,,,,,,,,0
2025-10-05T14:00:00Z,,,,,,,,,0
2025-10-05T15:00:00Z,,,,,,,,,0
2025-10-05T16:00:00Z,,,,,,,,,0
2025-10-05T17:00:00Z,,,,,,,,,0
2025-10-05T18:00:00Z,,,,,,,,,0
2025-10-05T19:00:00Z,,,,,,,,,0
2025-10-05T20:00:00Z,,,,,,,,,0
2025-10-05T21:00:00Z,,,,,,,,,0
2025-10-05T22:00:00Z,,,,,,,,,0
2025-10-05T23:00:00Z,,,,,,,,,0
2025-10-06T00:00:00Z,,,,,,,,,0
2025-10-06T01:00:00Z,,,,,,,,,0
2025-10-06T02:00:00Z,,,,,,,,,0
2025-10-06T03:00:00Z,,,,,,,,,0
2025-10-06T04:00:00Z,,,,,,,,,0
2025-10-06T05:00:00Z,,,,,,,,,0
2025-10-06T06:00:00Z,,,,,,,,,0
2025-10-06T07:00:00Z,,,,,,,,,0
2025-10-06T08:00:00Z,,,,,,,,,0
2025-10-06T09:00:00Z,,,,,,,,,0
2025-10-06T10:00:00Z,,,,,,,,,0
2025-10-06T11:00:00Z,,,,,,,,,0
2025-10-06T12:00:00Z,,,,,,,,,0
2025-10-06T13:00:00Z,,,,,,,,,0
2025-10-06T14:00:00Z,,,,,,,,,0
2025-10-06T15:00:00Z,,,,,,,,,0
2025-10-06T16:00:00Z,,,,,,,,,0
2025-10-06T17:00:00Z,,,,,,,,,0
2025-10-06T18:00:00Z,,,,,,,,,0
2025-10-06T19:00:00Z,,,,,,,,,0
2025-10-06T20:00:00Z,,,,,,,,,0
2025-10-06T21:00:00Z,,,,,,,,,0
2025-10-06T22:00:00Z,,,,,,,,,0
2025-10-06T23:00:00Z,,,,,,,,,0
2025-10-07T00:00:00Z,,,,,,,,,0
2025-10-07T01:00:00Z,,,,,,,,,0
2025-10-07T02:00:00Z,,,,,,,,,0
2025-10-07T03:00:00Z,,,,,,,,,0
2025-10-07T04:00:00Z,,,,,,,,,0
2025-10-07T05:00:00Z,,,,,,,,,0
2025-10-07T06:00:00Z,,,,,,,,,0
2025-10-07T07:00:00Z,,,,,,,,,0
2025-10-07T08:00:00Z,,,,,,,,,0
2025-10-07T09:00:00Z,,,,,,,,,0
2025-10-07T10:00:00Z,,,,,,,,,0
2025-10-07T11:00:00Z,,,,,,,,,0
2025-10-07T12:00:00Z,,,,,,,,,0
2025-10-07T13:00:00Z,,,,,,,,,0
2025-10-07T14:00:00Z,,,,,,,,,0
2025-10-07T15:00:00Z,,,,,,,,,0
2025-10-07T16:00:00Z,,,,,,,,,0
2025-10-07T17:00:00Z,,,,,,,,,0
2025-10-07T18:00:00Z,,,,,,,,,0
2025-10-07T19:00:00Z,,,,,,,,,0
2025-10-07T20:00:00Z,,,,,,,,,0
2025-10-07T21:00:00Z,,,,,,,,,0
2025-10-07T22:00:00Z,,,,,,,,,0
2025-10-07T23:00:00Z,,,,,,,,,0
2025-10-08T00:00:00Z,,,,,,,,,0
2025-10-08T01:00:00Z,,,,,,,,,0
2025-10-08T02:00:00Z,,,,,,,,,0
2025-10-08T03:00:00Z,,,,,,,,,0
2025-10-08T04:00:00Z,,,,,,,,,0
2025-10-08T05:00:00Z,,,,,,,,,0
2025-10-08T06:00:00Z,,,,,,,,,0
2025-10-08T07:00:00Z,,,,,,,,,0
2025-10-08T08:00:00Z,,,,,,,,,0
2025-10-08T09:00:00Z,,,,,,,,,0
2025-10-08T10:00:00Z,,,,,,,,,0
2025-10-08T11:00:00Z,,,,,,,,,0
2025-10-08T12:00:00Z,,,,,,,,,0
2025-10-08T13:00:00Z,,,,,,,,,0
2025-10-08T14:00:00Z,,,,,,,,,0
2025-10-08T15:00:00Z,,,,,,,,,0
2025-10-08T16:00:00Z,,,,,,,,,0
2025-10-08T17:00:00Z,,,,,,,,,0
2025-10-08T18:00:00Z,,,,,,,,,0
2025-10-08T19:00:00Z,,,,,,,,,0
2025-10-08T20:00:00Z,,,,,,,,,0
2025-10-08T21:00:00Z,,,,,,,,,0
2025-10-08T22:00:00Z,,,,,,,,,0
2025-10-08T23:00:00Z,,,,,,,,,0
2025-10-09T00:00:00Z,,,,,,,,,0
2025-10-09T01:00:00Z,,,,,,,,,0
2025-10-09T02:00:00Z,,,,,,,,,0
2025-10-09T03:00:00Z,,,,,,,,,0
2025-10-09T04:00:00Z,,,,,,,,,0
2025-10-09T05:00:00Z,,,,,,,,,0
2025-10-09T06:00:00Z,,,,,,,,,0
2025-10-09T07:00:00Z,,,,,,,,,0
2025-10-09T08:00:00Z,,,,,,,,,0
2025-10-09T09:00:00Z,,,,,,,,,0
2025-10-09T10:00:00Z,,,,,,,,,0
2025-10-09T11:00:00Z,,,,,,,,,0
2025-10-09T12:00:00Z,,,,,,,,,0
2025-10-09T13:00:00Z,,,,,,,,,0
2025-10-09T14:00:00Z,,,,,,,,,0
2025-10-09T15:00:00Z,,,,,,,,,0
2025-10-09T16:00:00Z,,,,,,,,,0
2025-10-09T17:00:00Z,,,,,,,,,0
2025-10-09T18:00:00Z,,,,,,,,,0
2025-10-09T19:00:00Z,,,,,,,,,0
2025-10-09T20:00:00Z,,,,,,,,,0
2025-10-09T21:00:00Z,,,,,,,,,0
2025-10-09T22:00:00Z,,,,,,,,,0
2025-10-09T23:00:00Z,,,,,,,,,0
2025-10-10T00:00:00Z,,,,,,,,,0
2025-10-10T01:00:00Z,,,,,,,,,0
2025-10-10T02:00:00Z,,,,,,,,,0
2025-10-10T03:00:00Z,,,,,,,,,0
2025-10-10T04:00:00Z,,,,,,,,,0
2025-10-10T05:00:00Z,,,,,,,,,0
2025-10-10T06:00:00Z,,,,,,,,,0
2025-10-10T07:00:00Z,,,,,,,,,0
2025-10-10T08:00:00Z,,,,,,,,,0
2025-10-10T09:00:00Z,14.44,14.75,3.414141,5.279474,,,,,1
2025-10-10T10:00:00Z,15.295192,15.535714,2.173228,5.321187,,,,,1
2025-10-10T11:00:00Z,15.012281,13.9625,2.728993,6.330967,,,,,1
2025-10-10T12:00:00Z,15.67963,15.72,2.626178,6.199819,,,,,1
2025-10-10T13:00:00Z,15.927419,15.933333,2.810849,5.989661,,,,,1
2025-10-10T14:00:00Z,16.094915,16.055556,2.398058,6.714911,,,,,1
2025-10-10T15:00:00Z,15.904167,15.95,2.292032,5.771802,,,,,1
2025-10-10T16:00:00Z,15.580769,15.6,2.168178,5.654083,,,,,1
2025-10-10T17:00:00Z,14.738889,14.818182,2.266578,6.332496,,,,,1
2025-10-10T18:00:00Z,14.604225,14.775,2.520596,5.82606,,,,,1
2025-10-10T19:00:00Z,14.68,14.766667,2.746777,5.633123,,,,,1
2025-10-10T20:00:00Z,14.570149,14.683333,2.65066,5.722951,,,,,1
2025-10-10T21:00:00Z,14.438462,14.546154,2.977245,5.778136,,,,,1
2025-10-10T22:00:00Z,14.342308,14.45,2.939879,5.171662,,,,,1
2025-10-10T23:00:00Z,14.25,14.4,3.185986,5.105678,,,,,1
2025-10-11T00:00:00Z,14.26087,14.15,2.585393,5.67527,,,,,1
2025-10-11T01:00:00Z,13.52,13.666667,3.282348,5.493088,,,,,1
2025-10-11T02:00:00Z,13.4,13.516667,3.163281,5.12354,,,,,1
2025-10-11T03:00:00Z,13.55,13.583333,3.092863,5.275953,,,,,1
2025-10-11T04:00:00Z,13.651613,13.85,3.193151,5.039706,,,,,1
2025-10-11T05:00:00Z,13.673684,13.9,2.868154,4.771205,,,,,1
2025-10-11T06:00:00Z,13.881395,13.9,2.010336,5.04881,,,,,1
2025-10-11T07:00:00Z,13.945304,14.15,1.627884,4.924469,,,,,1
2025-10-11T08:00:00Z,14.467586,14.77,1.797928,5.233615,,,,,1
2025-10-11T09:00:00Z,15.390909,15.313636,2.053956,6.495081,,,,,1
2025-10-11T10:00:00Z,16.344828,16.248148,2.686528,6.746643,,,,,1
2025-10-11T11:00:00Z,16.667391,16.74,2.710752,6.396777,,,,,1
2025-10-11T12:00:00Z,16.615789,16.7,3.015712,6.74672,,,,,1
2025-10-11T13:00:00Z,16.55,16.496,3.179343,6.631919,,,,,1
2025-10-11T14:00:00Z,15.645238,15.781818,3.030823,6.374635,,,,,1
2025-10-11T15:00:00Z,15.45,15.557143,2.845859,5.940018,,,,,1
2025-10-11T16:00:00Z,14.974359,15.1,2.520794,5.883906,,,,,1
2025-10-11T17:00:00Z,14.569767,14.816667,2.186368,4.995305,,,,,1
2025-10-11T18:00:00Z,14.338261,14.5,1.81966,4.302268,,,,,1
2025-10-11T19:00:00Z,14.068376,14.25,1.849073,4.045949,,,,,1
2025-10-11T20:00:00Z,13.870109,14.344444,1.823152,3.67611,,,,,1
2025-10-11T21:00:00Z,13.884298,14.15,1.937379,4.326592,,,,,1
2025-10-11T22:00:00Z,13.549275,13.8,1.854513,4.287452,,,,,1
2025-10-11T23:00:00Z,13.291803,13.55,1.937943,4.106304,,,,,1
2025-10-12T00:00:00Z,13.277273,13.57,1.95713,4.265589,,,,,1
2025-10-12T01:00:00Z,13.071765,13.31,2.304101,4.049766,,,,,1
2025-10-12T02:00:00Z,13.032759,13.2,2.339251,3.971078,,,,,1
2025-10-12T03:00:00Z,12.843243,13.05,2.565933,4.018294,,,,,1
2025-10-12T04:00:00Z,12.726087,12.95,2.756556,4.167827,,,,,1
2025-10-12T05:00:00Z,12.884337,13.0,2.260121,5.188022,,,,,1
2025-10-12T06:00:00Z,12.673684,12.476923,2.949088,5.145346,,,,,1
2025-10-12T07:00:00Z,12.5,12.521429,2.899208,4.950914,,,,,1
2025-10-12T08:00:00Z,13.107895,13.333333,2.821812,5.072794,,,,,1
2025-10-12T09:00:00Z,13.558929,13.47,1.892724,5.143522,,,,,1
2025-10-12T10:00:00Z,14.114667,13.77,2.106332,5.695672,,,,,1
2025-10-12T11:00:00Z,14.61791,14.7,2.299565,5.527875,,,,,1
2025-10-12T12:00:00Z,15.311392,16.333333,2.278433,5.501682,,,,,1
2025-10-12T13:00:00Z,16.175362,16.578571,2.11468,5.005,,,,,1
2025-10-12T14:00:00Z,16.42069,16.581481,2.205981,5.537821,,,,,1
2025-10-12T15:00:00Z,16.3,16.45,2.123138,5.029924,,,,,1
2025-10-12T16:00:00Z,15.463953,15.6,2.080312,4.756613,,,,,1
2025-10-12T17:00:00Z,14.758108,15.16,1.837782,3.740631,,,,,1
2025-10-12T18:00:00Z,14.396855,14.7,1.708607,4.008309,,,,,1
2025-10-12T19:00:00Z,14.052907,14.433333,1.698935,3.332032,,,,,1
2025-10-12T20:00:00Z,13.546809,14.05,1.545496,2.653355,,,,,1
2025-10-12T21:00:00Z,12.892202,13.381818,1.304815,2.452992,,,,,1
2025-10-12T22:00:00Z,12.400806,13.075,1.302287,2.222914,,,,,1
2025-10-12T23:00:00Z,12.156,12.542857,1.312357,2.01381,,,,,1
2025-10-13T00:00:00Z,11.871429,11.963636,1.662692,2.014581,,,,,1
2025-10-13T01:00:00Z,11.511523,11.4875,0.974725,2.212807,,,,,1
2025-10-13T02:00:00Z,11.541224,12.146667,0.675143,1.678726,,,,,1
2025-10-13T03:00:00Z,11.711111,12.023077,0.826333,2.209637,,,,,1
2025-10-13T04:00:00Z,11.433728,12.408462,0.610829,1.272455,,,,,1
2025-10-13T05:00:00Z,11.167123,12.051515,0.855679,1.621924,,,,,1
2025-10-13T06:00:00Z,11.105031,12.211404,1.151325,1.318296,,,,,1
2025-10-13T07:00:00Z,11.099412,12.863704,0.810349,1.265293,,,,,1
2025-10-13T08:00:00Z,11.863551,12.347458,0.679691,1.967869,,,,,1
2025-10-13T09:00:00Z,13.093773,12.608642,0.65757,2.055124,,,,,1
2025-10-13T10:00:00Z,13.096525,13.05,0.98534,2.267812,,,,,1
2025-10-13T11:00:00Z,13.70963,13.559036,0.876727,2.356608,,,,,1
2025-10-13T12:00:00Z,14.810145,14.4,1.031978,3.244235,,,,,1
2025-10-13T13:00:00Z,15.138528,15.216327,1.267793,3.511646,,,,,1
2025-10-13T14:00:00Z,15.368493,15.667647,1.298611,4.056383,,,,,1
2025-10-13T15:00:00Z,15.094758,15.639394,1.195149,2.850364,,,,,1
2025-10-13T16:00:00Z,14.055039,14.67,0.839282,2.171464,,,,,1
2025-10-13T17:00:00Z,13.360593,13.742105,0.834141,2.038159,,,,,1
2025-10-13T18:00:00Z,12.885845,13.077778,1.357406,2.400339,,,,,1
2025-10-13T19:00:00Z,12.2713,12.830769,1.402925,2.998242,,,,,1
2025-10-13T20:00:00Z,11.786512,11.8,1.157685,2.717378,,,,,1
2025-10-13T21:00:00Z,11.358261,11.16,1.950885,3.404757,,,,,1
2025-10-13T22:00:00Z,10.866,10.65,2.114311,3.519223,,,,,1
2025-10-13T23:00:00Z,10.736364,10.65,2.533038,3.079724,,,,,1
2025-10-14T00:00:00Z,10.926471,10.922222,2.309587,3.540553,,,,,1
2025-10-14T01:00:00Z,11.640845,11.725,2.10328,3.839481,,,,,1
2025-10-14T02:00:00Z,11.981897,12.0,1.936984,4.145091,,,,,1
2025-10-14T03:00:00Z,12.313333,12.546154,2.007254,4.687442,,,,,1
2025-10-14T04:00:00Z,12.51746,12.9,1.861661,4.274146,,,,,1
2025-10-14T05:00:00Z,12.638525,12.978571,1.969109,4.593333,,,,,1
2025-10-14T06:00:00Z,12.767742,12.65,1.973596,4.783673,,,,,1
2025-10-14T07:00:00Z,12.628713,12.938462,1.866282,4.129053,,,,,1
2025-10-14T08:00:00Z,13.385792,13.75,1.678829,4.202718,,,,,1
2025-10-14T09:00:00Z,13.276515,13.194444,1.870641,4.416224,,,,,1
2025-10-14T10:00:00Z,13.818543,14.28,1.748291,4.616979,,,,,1
2025-10-14T11:00:00Z,14.423232,14.566667,2.009632,4.795982,,,,,1
2025-10-14T12:00:00Z,14.153901,14.340909,1.786195,4.287959,,,,,1
2025-10-14T13:00:00Z,14.224623,14.6375,1.539328,3.458551,,,,,1
2025-10-14T14:00:00Z,14.004255,14.47,1.217537,2.913306,,,,,1
2025-10-14T15:00:00Z,14.089583,14.527273,1.186673,2.785306,,,,,1
